"We think that your address may be incorrect or incomplete. To proceed, please choose one of the options below.","We think that your address may be incorrect or incomplete. To proceed, please choose one of the options below."
"Sorry, we think your apartment/suite/unit is missing or wrong. To proceed, please enter your apartment/suite/unit or use your address as entered.","Sorry, we think your apartment/suite/unit is missing or wrong. To proceed, please enter your apartment/suite/unit or use your address as entered."
"Sorry, we don't recognize your house or building number. To proceed, please check and choose from one of the options below.","Sorry, we don't recognize your house or building number. To proceed, please check and choose from one of the options below."
"Sorry, we don't recognize your house or building number. To proceed, please check and choose from one of the options below.","Sorry, we don't recognize your house or building number. To proceed, please check and choose from one of the options below."
"Sorry, we think your apartment/suite/unit is missing or wrong. To proceed, please enter your apartment/suite/unit or use your address as entered.","Sorry, we think your apartment/suite/unit is missing or wrong. To proceed, please enter your apartment/suite/unit or use your address as entered."
"We found more than one match for your address. To proceed, please choose one of the options below.","We found more than one match for your address. To proceed, please choose one of the options below."
"Sorry, we could not find a match for your address. To proceed, please choose one of the options below.","Sorry, we could not find a match for your address. To proceed, please choose one of the options below."
"There is no Entity Id, therefore cannot save any data.","There is no Entity Id, therefore cannot save any data."
"We recommend:","We recommend:"
"Confirm your Apartment/Suite/Unit number:","Confirm your Apartment/Suite/Unit number:"
"Confirm your House/Building number:","Confirm your House/Building number:"
"Our suggested matches:","Our suggested matches:"
"No Match","No Match"
"Verify Your Address Details","Verify Your Address Details"
"Use suggested address","Use suggested address"
"Confirm number","Confirm number"
"No apt number","No apt number"
"Show all potential matches","Show all potential matches"
"Sorry, We could not find your address","Sorry, We could not find your address"
"You Entered:","You Entered:"
"Edit","Edit"
"Use Address As Entered *","Use Address As Entered *"
"* Your address may be undeliverable","* Your address may be undeliverable"
"Please enter exact details.","Please enter exact details."
"If you don't know the postcode click here","If you don't know the postcode click here"
"Find Address","Find Address"
"Your selection covers a range of addresses. Enter your exact details:","Your selection covers a range of addresses. Enter your exact details:"
"Search cancelled (too many matches)","Search cancelled (too many matches)"
"No matches","No matches"
"This address is outside of the range. Please try again or click Back and select the correct range.","This address is outside of the range. Please try again or click Back and select the correct range."
"Building Number or Name","Building Number or Name"
"Street","Street"
"Town","Town"
"Postcode","Postcode"
"Enter selection","Enter selection"
"Your selection covers a range of addresses. Enter your exact details.","Your selection covers a range of addresses. Enter your exact details."
"If you don't know the postcode click here","If you don't know the postcode click here"
"If you know the postcode click here","If you know the postcode click here"
"Suggestions","Suggestions"
"Change Address","Change Address"
"Select","Select"
"Next","Next"
"Try Again","Try Again"
"Find Address","Find Address"
"Back","Back"
"Enter address manually","Enter address manually"
"Address","Address"
"Address Validation Settings","Address Validation Settings"
"On Demand Token","On Demand Token"
"On Demand Endpoint","On Demand Endpoint"
"Pro Web URL","Pro Web URL"
"Prompt for User Interaction","Prompt for User Interaction"
"USA Clean","USA Clean"
"USA Layout","USA Layout"
"CAN Clean","CAN Clean"
"CAN Layout","CAN Layout"
"GBR Clean","GBR Clean"
"GBR Layout","GBR Layout"
"DEU Clean","DEU Clean"
"DEU Layout","DEU Layout"
"IRL Clean","IRL Clean"
"IRL Layout","IRL Layout"
"Manual Address Entry","Manual Address Entry"
"Use a proxy","Use a proxy"
"Proxy URL","Proxy URL"
"Proxy Port","Proxy Port"
"Proxy Username","Proxy Username"
"Proxy Password","Proxy Password"
"LVR Check Line Number","LVR Check Line Number"
"Interaction Required Display Lines","Interaction Required Display Lines"
"The configuration has not been saved.","The configuration has not been saved."
" cannot be empty."," cannot be empty."
"Your OD Username, Password or Datacenter are incorrect.","Your OD Username, Password or Datacenter are incorrect." 
" is an incorrect layout."," is an incorrect layout."
" is unreachable."," is unreachable."
"United Kingdom","United Kingdom"
"United States","United States"
"Canada","Canada"
"Invalid Layout. Make sure your layout conforms to having as many street address lines as your magento setup followed by three lines containing City, State, Zip.","Invalid Layout. Make sure your layout conforms to having as many street address lines as your magento setup followed by three lines containing City, State, Zip."
"Request parameters are empty or the request is not POST","Request parameters are empty or the request is not POST"
"Please select a suggestion.","Please select a suggestion."
"User has reached maximum number of failed log on attempts.","User has reached maximum number of failed log on attempts."
"Your account is not authorized to use this Datacenter.","Your account is not authorized to use this Datacenter."
"User has reached maximum number of failed log on attempts."
"Both USA Clean and Enabled ATI settings cannot be enabled at the same time.","Both USA Clean and Enabled ATI settings cannot be enabled at the same time."
"Submitted information is invalid", "Submitted information is invalid"
"There was an error reaching the Experian Address Verification service. See Magento logs for details.","There was an error reaching the Experian Address Verification service. See Magento logs for details."
"Your On Demand Token is incorrect.","Your On Demand Token is incorrect."
